Output_at: (time_years, 0.0, 1.0)
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 X                       	 Y                       	 pH                      	 Ca+2.tot                	 Ca+2.diss               	 SiO2.tot                	 SiO2.diss               	 Portlandite.liter       	 CEM18_CSHQ_ss.liter     	
Data:	 1.00000000              	 0.0                     	 3.15789474e-1           	 12.4722952              	 5.98997686e-3           	 2.03070755e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222819              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 3.68421053e-1           	 12.4722952              	 5.98997490e-3           	 2.03070753e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222828              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 4.21052632e-1           	 12.4722952              	 5.98997321e-3           	 2.03070757e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222836              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 4.73684211e-1           	 12.4722952              	 5.98997176e-3           	 2.03070756e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222843              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 5.26315789e-1           	 12.4722952              	 5.98997051e-3           	 2.03070749e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222849              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 5.78947368e-1           	 12.4722952              	 5.98996944e-3           	 2.03070761e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222854              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 6.31578947e-1           	 12.4722951              	 5.98996853e-3           	 2.03070762e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222858              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 6.84210526e-1           	 12.4722952              	 5.98996776e-3           	 2.03070756e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222862              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 7.36842105e-1           	 12.4722952              	 5.98996713e-3           	 2.03070759e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222865              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 7.89473684e-1           	 12.4722952              	 5.98996661e-3           	 2.03070759e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222868              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 8.42105263e-1           	 12.4722952              	 5.98996621e-3           	 2.03070756e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222869              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 8.94736842e-1           	 12.4722951              	 5.98996591e-3           	 2.03070765e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222871              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 9.47368421e-1           	 12.4722951              	 5.98996572e-3           	 2.03070766e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222872              	 4.13097817              	
Data:	 1.00000000              	 0.0                     	 1.00000000              	 12.4722952              	 5.98996562e-3           	 2.03070752e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222872              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 0.0                     	 12.4722952              	 5.98999360e-3           	 2.03070758e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222740              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 5.26315789e-2           	 12.4722952              	 5.99000320e-3           	 2.03070643e-2           	 1.57300000e-3           	 3.10958706e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 1.05263158e-1           	 12.4722952              	 5.99000320e-3           	 2.03070460e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 1.57894737e-1           	 12.4722952              	 5.99000319e-3           	 2.03070401e-2           	 1.57300000e-3           	 3.10958706e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 2.10526316e-1           	 12.4722952              	 5.99000318e-3           	 2.03070224e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 2.63157895e-1           	 12.4722952              	 5.99000318e-3           	 2.03070136e-2           	 1.57300000e-3           	 3.10958706e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 3.15789474e-1           	 12.4722953              	 5.99000317e-3           	 2.03069932e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 3.68421053e-1           	 12.4722952              	 5.99000317e-3           	 2.03069933e-2           	 1.57300000e-3           	 3.10958706e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 4.21052632e-1           	 12.4722953              	 5.99000316e-3           	 2.03069703e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 4.73684211e-1           	 12.4722953              	 5.99000316e-3           	 2.03069687e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 5.26315789e-2           	 5.26315789e-1           	 12.4722953              	 5.99000315e-3           	 2.03069600e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 5.78947368e-1           	 12.4722953              	 5.99000315e-3           	 2.03069495e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 6.31578947e-1           	 12.4722953              	 5.99000314e-3           	 2.03069424e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 6.84210526e-1           	 12.4722953              	 5.99000314e-3           	 2.03069315e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 7.36842105e-1           	 12.4722953              	 5.99000314e-3           	 2.03069328e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 7.89473684e-1           	 12.4722953              	 5.99000313e-3           	 2.03069294e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 8.42105263e-1           	 12.4722953              	 5.99000313e-3           	 2.03069175e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 8.94736842e-1           	 12.4722953              	 5.99000313e-3           	 2.03069201e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 9.47368421e-1           	 12.4722953              	 5.99000313e-3           	 2.03069162e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 5.26315789e-2           	 1.00000000              	 12.4722954              	 5.99000313e-3           	 2.03069070e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 0.0                     	 12.4722952              	 5.98998881e-3           	 2.03070747e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222762              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 5.26315789e-2           	 12.4722952              	 5.99000320e-3           	 2.03070469e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 1.05263158e-1           	 12.4722952              	 5.99000318e-3           	 2.03070245e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 1.05263158e-1           	 1.57894737e-1           	 12.4722952              	 5.99000317e-3           	 2.03069970e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 1.05263158e-1           	 2.10526316e-1           	 12.4722953              	 5.99000316e-3           	 2.03069694e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 2.63157895e-1           	 12.4722953              	 5.99000315e-3           	 2.03069467e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 3.15789474e-1           	 12.4722953              	 5.99000314e-3           	 2.03069290e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 3.68421053e-1           	 12.4722953              	 5.99000313e-3           	 2.03069070e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 4.21052632e-1           	 12.4722953              	 5.99000311e-3           	 2.03068858e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 4.73684211e-1           	 12.4722954              	 5.99000310e-3           	 2.03068616e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 5.26315789e-1           	 12.4722955              	 5.99000309e-3           	 2.03068332e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 5.78947368e-1           	 12.4722954              	 5.99000308e-3           	 2.03068268e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 6.31578947e-1           	 12.4722954              	 5.99000307e-3           	 2.03068115e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 6.84210526e-1           	 12.4722954              	 5.99000307e-3           	 2.03067976e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 7.36842105e-1           	 12.4722954              	 5.99000306e-3           	 2.03067860e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 7.89473684e-1           	 12.4722954              	 5.99000306e-3           	 2.03067754e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 8.42105263e-1           	 12.4722955              	 5.99000305e-3           	 2.03067580e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 8.94736842e-1           	 12.4722955              	 5.99000305e-3           	 2.03067532e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 9.47368421e-1           	 12.4722955              	 5.99000305e-3           	 2.03067507e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.05263158e-1           	 1.00000000              	 12.4722954              	 5.99000305e-3           	 2.03067548e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 0.0                     	 12.4722952              	 5.98998498e-3           	 2.03070753e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222780              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 5.26315789e-2           	 12.4722952              	 5.99000319e-3           	 2.03070364e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 1.57894737e-1           	 1.05263158e-1           	 12.4722953              	 5.99000317e-3           	 2.03069961e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 1.57894737e-1           	 12.4722953              	 5.99000315e-3           	 2.03069560e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 2.10526316e-1           	 12.4722953              	 5.99000313e-3           	 2.03069198e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 2.63157895e-1           	 12.4722954              	 5.99000311e-3           	 2.03068848e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 3.15789474e-1           	 12.4722954              	 5.99000309e-3           	 2.03068525e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 3.68421053e-1           	 12.4722955              	 5.99000308e-3           	 2.03068118e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 4.21052632e-1           	 12.4722955              	 5.99000307e-3           	 2.03067798e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 4.73684211e-1           	 12.4722955              	 5.99000305e-3           	 2.03067482e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 5.26315789e-1           	 12.4722955              	 5.99000304e-3           	 2.03067241e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 5.78947368e-1           	 12.4722956              	 5.99000302e-3           	 2.03066973e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 6.31578947e-1           	 12.4722955              	 5.99000301e-3           	 2.03066821e-2           	 1.57300000e-3           	 3.10958711e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 6.84210526e-1           	 12.4722955              	 5.99000300e-3           	 2.03066591e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 7.36842105e-1           	 12.4722956              	 5.99000299e-3           	 2.03066402e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 7.89473684e-1           	 12.4722957              	 5.99000298e-3           	 2.03066173e-2           	 1.57300000e-3           	 3.10958714e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 8.42105263e-1           	 12.4722957              	 5.99000298e-3           	 2.03066039e-2           	 1.57300000e-3           	 3.10958715e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 8.94736842e-1           	 12.4722957              	 5.99000297e-3           	 2.03065978e-2           	 1.57300000e-3           	 3.10958715e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 9.47368421e-1           	 12.4722956              	 5.99000297e-3           	 2.03065967e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 1.57894737e-1           	 1.00000000              	 12.4722957              	 5.99000297e-3           	 2.03065908e-2           	 1.57300000e-3           	 3.10958714e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 2.10526316e-1           	 0.0                     	 12.4722951              	 5.98998181e-3           	 2.03070763e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222796              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 5.26315789e-2           	 12.4722951              	 5.99000319e-3           	 2.03070324e-2           	 1.57300000e-3           	 3.10958705e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 1.05263158e-1           	 12.4722952              	 5.99000316e-3           	 2.03069760e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 1.57894737e-1           	 12.4722953              	 5.99000313e-3           	 2.03069252e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 2.10526316e-1           	 12.4722954              	 5.99000311e-3           	 2.03068659e-2           	 1.57300000e-3           	 3.10958711e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 2.63157895e-1           	 12.4722954              	 5.99000309e-3           	 2.03068217e-2           	 1.57300000e-3           	 3.10958711e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 3.15789474e-1           	 12.4722955              	 5.99000306e-3           	 2.03067770e-2           	 1.57300000e-3           	 3.10958711e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 3.68421053e-1           	 12.4722956              	 5.99000304e-3           	 2.03067275e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 4.21052632e-1           	 12.4722956              	 5.99000302e-3           	 2.03066860e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 4.73684211e-1           	 12.4722957              	 5.99000299e-3           	 2.03066441e-2           	 1.57300000e-3           	 3.10958715e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 5.26315789e-1           	 12.4722956              	 5.99000298e-3           	 2.03066170e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 5.78947368e-1           	 12.4722957              	 5.99000296e-3           	 2.03065762e-2           	 1.57300000e-3           	 3.10958715e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 6.31578947e-1           	 12.4722957              	 5.99000294e-3           	 2.03065510e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 6.84210526e-1           	 12.4722958              	 5.99000293e-3           	 2.03065163e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 7.36842105e-1           	 12.4722958              	 5.99000292e-3           	 2.03064939e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 7.89473684e-1           	 12.4722958              	 5.99000291e-3           	 2.03064713e-2           	 1.57300000e-3           	 3.10958717e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 8.42105263e-1           	 12.4722958              	 5.99000290e-3           	 2.03064605e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 8.94736842e-1           	 12.4722958              	 5.99000290e-3           	 2.03064423e-2           	 1.57300000e-3           	 3.10958717e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 2.10526316e-1           	 9.47368421e-1           	 12.4722958              	 5.99000289e-3           	 2.03064395e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.10526316e-1           	 1.00000000              	 12.4722958              	 5.99000289e-3           	 2.03064330e-2           	 1.57300000e-3           	 3.10958717e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 0.0                     	 12.4722952              	 5.98997914e-3           	 2.03070752e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222808              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 5.26315789e-2           	 12.4722953              	 5.99000318e-3           	 2.03070077e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 1.05263158e-1           	 12.4722952              	 5.99000315e-3           	 2.03069513e-2           	 1.57300000e-3           	 3.10958707e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 1.57894737e-1           	 12.4722953              	 5.99000312e-3           	 2.03068936e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 2.10526316e-1           	 12.4722954              	 5.99000308e-3           	 2.03068225e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 2.63157895e-1           	 12.4722955              	 5.99000305e-3           	 2.03067572e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 3.15789474e-1           	 12.4722955              	 5.99000303e-3           	 2.03067097e-2           	 1.57300000e-3           	 3.10958711e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 3.68421053e-1           	 12.4722956              	 5.99000299e-3           	 2.03066515e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 4.21052632e-1           	 12.4722956              	 5.99000297e-3           	 2.03066026e-2           	 1.57300000e-3           	 3.10958713e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 4.73684211e-1           	 12.4722957              	 5.99000295e-3           	 2.03065537e-2           	 1.57300000e-3           	 3.10958714e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 5.26315789e-1           	 12.4722958              	 5.99000292e-3           	 2.03065025e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 2.63157895e-1           	 5.78947368e-1           	 12.4722958              	 5.99000290e-3           	 2.03064567e-2           	 1.57300000e-3           	 3.10958717e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 6.31578947e-1           	 12.4722959              	 5.99000288e-3           	 2.03064179e-2           	 1.57300000e-3           	 3.10958718e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 6.84210526e-1           	 12.4722959              	 5.99000287e-3           	 2.03063822e-2           	 1.57300000e-3           	 3.10958718e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 7.36842105e-1           	 12.4722959              	 5.99000285e-3           	 2.03063560e-2           	 1.57300000e-3           	 3.10958718e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 7.89473684e-1           	 12.4722959              	 5.99000284e-3           	 2.03063337e-2           	 1.57300000e-3           	 3.10958718e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 8.42105263e-1           	 12.4722959              	 5.99000283e-3           	 2.03063124e-2           	 1.57300000e-3           	 3.10958719e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 8.94736842e-1           	 12.4722960              	 5.99000282e-3           	 2.03062980e-2           	 1.57300000e-3           	 3.10958719e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 9.47368421e-1           	 12.4722959              	 5.99000282e-3           	 2.03062908e-2           	 1.57300000e-3           	 3.10958718e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 2.63157895e-1           	 1.00000000              	 12.4722960              	 5.99000281e-3           	 2.03062844e-2           	 1.57300000e-3           	 3.10958719e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 0.0                     	 12.4722952              	 5.98997686e-3           	 2.03070747e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222819              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 5.26315789e-2           	 12.4722953              	 5.99000317e-3           	 2.03069957e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 1.05263158e-1           	 12.4722953              	 5.99000314e-3           	 2.03069262e-2           	 1.57300000e-3           	 3.10958708e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 1.57894737e-1           	 12.4722954              	 5.99000310e-3           	 2.03068523e-2           	 1.57300000e-3           	 3.10958710e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 2.10526316e-1           	 12.4722954              	 5.99000306e-3           	 2.03067834e-2           	 1.57300000e-3           	 3.10958709e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 2.63157895e-1           	 12.4722955              	 5.99000303e-3           	 2.03067117e-2           	 1.57300000e-3           	 3.10958711e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 3.15789474e-1           	 12.4722956              	 5.99000299e-3           	 2.03066396e-2           	 1.57300000e-3           	 3.10958712e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 3.68421053e-1           	 12.4722957              	 5.99000296e-3           	 2.03065729e-2           	 1.57300000e-3           	 3.10958714e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 4.21052632e-1           	 12.4722958              	 5.99000293e-3           	 2.03065060e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 4.73684211e-1           	 12.4722958              	 5.99000290e-3           	 2.03064464e-2           	 1.57300000e-3           	 3.10958717e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 5.26315789e-1           	 12.4722958              	 5.99000287e-3           	 2.03063990e-2           	 1.57300000e-3           	 3.10958716e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 5.78947368e-1           	 12.4722960              	 5.99000285e-3           	 2.03063404e-2           	 1.57300000e-3           	 3.10958719e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 6.31578947e-1           	 12.4722960              	 5.99000282e-3           	 2.03062982e-2           	 1.57300000e-3           	 3.10958720e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 6.84210526e-1           	 12.4722960              	 5.99000280e-3           	 2.03062561e-2           	 1.57300000e-3           	 3.10958720e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 7.36842105e-1           	 12.4722961              	 5.99000278e-3           	 2.03062229e-2           	 1.57300000e-3           	 3.10958721e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 7.89473684e-1           	 12.4722961              	 5.99000277e-3           	 2.03061912e-2           	 1.57300000e-3           	 3.10958721e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 3.15789474e-1           	 8.42105263e-1           	 12.4722961              	 5.99000276e-3           	 2.03061714e-2           	 1.57300000e-3           	 3.10958721e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 8.94736842e-1           	 12.4722961              	 5.99000275e-3           	 2.03061494e-2           	 1.57300000e-3           	 3.10958721e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.15789474e-1           	 9.47368421e-1           	 12.4722961              	 5.99000274e-3           	 2.03061397e-2           	 1.57300000e-3           	 3.10958722e-5           	 6.84200755              	 4.13097816              	
Data:	 1.00000000              	 3.15789474e-1           	 1.00000000              	 12.4722961              	 5.99000274e-3           	 2.03061317e-2           	 1.57300000e-3           	 3.10958722e-5           	 6.84200755              	 4.13097817              	
Data:	 1.00000000              	 3.68421053e-1           	 0.0                     	 12.4722952              	 5.98997490e-3           	 2.03070753e-2           	 1.57300000e-3           	 3.10958706e-5           	 4.32222828              	 4.13097817              	
